Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,FAR.Description,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Total.Fatal.Serious,Plane.Type
20170110X52933,Accident,ERA17WA082,2017-01-07,"Michiragua, Colombia",Colombia,Fatal,Airplane,HK714,CESSNA,A188,No,,1.0,0.0,0.0,0.0,1.0,CESSNA A188
20170110X92555,Accident,CEN17LA073,2017-01-07,"Meeker, CO",United States,Non-Fatal,Airplane,N5VK,CIRRUS,SR22,No,091,0.0,0.0,0.0,2.0,0.0,CIRRUS SR22
20170112X14656,Accident,GAA17CA111,2017-01-07,"Hollywood, FL",United States,Non-Fatal,Airplane,N907WA,CESSNA,172,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172
20170112X95658,Accident,ERA17WA084,2017-01-08,"Tirua, Chile",Chile,Fatal,Airplane,CC-CMP,CESSNA,172,No,NUSC,4.0,0.0,0.0,0.0,4.0,CESSNA 172
20170111X80048,Accident,ERA17LA083,2017-01-11,"Carthage, TN",United States,Non-Fatal,Airplane,N3156K,MAULE,MX7,No,091,0.0,0.0,1.0,0.0,0.0,MAULE MX7
20170113X00618,Accident,CEN17LA076,2017-01-11,"Green Bay, WI",United States,Non-Fatal,Airplane,C-GTBI,CESSNA,182T,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 182T
20170126X62657,Accident,CEN17WA087,2017-01-11,"Gardermoen, Norway",Norway,Non-Fatal,Airplane,LN-IDB,CESSNA,560,No,,0.0,0.0,0.0,2.0,0.0,CESSNA 560
20170112X04240,Accident,ERA17CA087,2017-01-12,"Hayden, AL",United States,Non-Fatal,Airplane,N1387D,CESSNA,170,No,091,0.0,0.0,1.0,0.0,0.0,CESSNA 170
20170118X72227,Accident,WPR17FA055,2017-01-12,"Lake Hughes, CA",United States,Fatal,Airplane,N6201N,MOONEY,M20J,No,091,1.0,0.0,0.0,0.0,1.0,MOONEY M20J
20170120X80422,Accident,GAA17CA122,2017-01-12,"Punta Gorda, FL",United States,Non-Fatal,Airplane,N10897,CESSNA,172,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172
20170113X04821,Accident,WPR17FA052,2017-01-13,"Port Orford, OR",United States,Fatal,Airplane,N81839,PIPER,PA 28-236,No,091,1.0,0.0,0.0,0.0,1.0,PIPER PA 28-236
20170116X24104,Accident,WPR17LA053,2017-01-14,"Buckeye, AZ",United States,Non-Fatal,Airplane,N6366B,CESSNA,T210,No,091,0.0,0.0,1.0,0.0,0.0,CESSNA T210
20170117X10618,Accident,ERA17CA089,2017-01-14,"Mobile, AL",United States,Non-Fatal,Airplane,N707RB,CESSNA,182,No,091,0.0,2.0,0.0,0.0,2.0,CESSNA 182
20170117X43953,Accident,GAA17CA114,2017-01-14,"Coalinga, CA",United States,Non-Fatal,Airplane,N795DE,BEECH,B200,No,091,0.0,0.0,0.0,1.0,0.0,BEECH B200
20170118X70442,Accident,GAA17CA116,2017-01-14,"Coeur D'Alene, ID",United States,Non-Fatal,Airplane,N3210A,CESSNA,170,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 170
20170609X94504,Accident,DCA17WA139,2017-01-14,"Manchester, United Kingdom",United Kingdom,,Airplane,EI-EBW,BOEING,737,No,,0.0,0.0,0.0,0.0,0.0,BOEING 737
20170117X41022,Accident,GAA17CA113,2017-01-15,"Compton, CA",United States,Non-Fatal,Airplane,N1659E,AERONCA,7AC,No,091,0.0,0.0,0.0,1.0,0.0,AERONCA 7AC
20170116X45804,Accident,GAA17CA115,2017-01-16,"Bainbridge, GA",United States,Non-Fatal,Airplane,N2540F,AMERICAN CHAMPION AIRCRAFT,7GCAA,No,091,0.0,0.0,0.0,1.0,0.0,AMERICAN CHAMPION AIRCRAFT 7GCAA
20170116X90503,Accident,DCA17RA058,2017-01-16,"Bishkek, Kyrgyzstan",Kyrgyzstan,Fatal,Airplane,TC-MCL,BOEING,747,No,,4.0,0.0,0.0,0.0,4.0,BOEING 747
20170117X55850,Accident,ANC17TA015,2017-01-17,"Pilot Point, AK",United States,Non-Fatal,Airplane,N4261T,PIPER,PA-32,No,135,0.0,0.0,2.0,0.0,0.0,PIPER PA-32
20170119X01842,Accident,GAA17CA117,2017-01-17,"Vernon, UT",United States,Non-Fatal,Airplane,N20361,AIR TRACTOR INC,AT 802,No,137,0.0,0.0,0.0,1.0,0.0,AIR TRACTOR INC AT 802
20170119X64022,Accident,GAA17CA118,2017-01-17,"Markleeville, CA",United States,Non-Fatal,Airplane,N5623C,CESSNA,140,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 140
20170130X63809,Accident,CEN17LA091,2017-01-18,"Delta, CO",United States,Non-Fatal,Airplane,N303QB,BEECH,95-C55,No,091,0.0,0.0,0.0,1.0,0.0,BEECH 95-C55
20170119X81250,Accident,WPR17LA056,2017-01-19,"Billings, MT",United States,Non-Fatal,Airplane,N326CA,BEECH,99,No,135,0.0,0.0,0.0,1.0,0.0,BEECH 99
20170125X40013,Accident,ERA17WA094,2017-01-20,"Araucania, Chile",Chile,Fatal,Airplane,CC-AGK,CESSNA,172,No,NUSN,2.0,0.0,2.0,0.0,2.0,CESSNA 172
20170122X64422,Accident,CEN17FA080,2017-01-21,"Wellington, TX",United States,Fatal,Airplane,N91Z,BELLANCA,7GCBC,No,091,2.0,0.0,0.0,0.0,2.0,BELLANCA 7GCBC
20170124X22049,Accident,CEN17LA081,2017-01-21,"Kidron, OH",United States,Non-Fatal,Airplane,N39819,BELLANCA,17 30,No,091,0.0,0.0,0.0,1.0,0.0,BELLANCA 17 30
20170207X82120,Accident,GAA17CA133,2017-01-22,"Sebring, OH",United States,Non-Fatal,Airplane,N3828D,CESSNA,182,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 182
20170222X73751,Incident,DCA17WA068,2017-01-22,"Dhaka, India",India,Non-Fatal,Airplane,VT-JTD,BOEING,737,No,,0.0,0.0,0.0,2.0,0.0,BOEING 737
20170123X71328,Accident,WPR17FA057,2017-01-23,"Tucson, AZ",United States,Fatal,Airplane,N385KA,BEECH,300,No,091,2.0,0.0,0.0,0.0,2.0,BEECH 300
20170124X42431,Accident,GAA17CA121,2017-01-23,"Denton, TX",United States,Non-Fatal,Airplane,N3545L,CESSNA,150,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 150
20170124X45041,Incident,ENG17IA008,2017-01-23,"Baltimore, MD",United States,Non-Fatal,Airplane,N8986B,BOMBARDIER INC,CL 600 2B19,No,121,0.0,0.0,0.0,51.0,0.0,BOMBARDIER INC CL 600 2B19
20170125X34153,Accident,WPR17LA058,2017-01-24,"Discovery Bay, WA",United States,Non-Fatal,Airplane,N41663,BEECH,E17L,No,091,0.0,0.0,0.0,1.0,0.0,BEECH E17L
20170126X12752,Accident,GAA17CA123,2017-01-24,"Wichita, KS",United States,Non-Fatal,Airplane,N4792T,PIPER,PA 28R,No,091,0.0,0.0,0.0,3.0,0.0,PIPER PA 28R
20170309X11947,Accident,CEN17LA123,2017-01-24,"Durango, CO",United States,Non-Fatal,Airplane,N216CS,BEECH,C 99,No,135,0.0,0.0,0.0,2.0,0.0,BEECH C 99
20170125X83045,Accident,CEN17FA084,2017-01-25,"San Antonio, TX",United States,Fatal,Airplane,N401SC,CIRRUS DESIGN CORP,SR22,No,091,1.0,0.0,0.0,0.0,1.0,CIRRUS DESIGN CORP SR22
20170126X02237,Accident,CEN17FA085,2017-01-25,"Jay, OK",United States,Fatal,Airplane,N5639A,CESSNA,172,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA 172
20170127X81526,Accident,ERA17LA095,2017-01-26,"Clearwater, FL",United States,Non-Fatal,Airplane,N2382R,CESSNA,172,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 172
20170130X42804,Accident,GAA17CA126,2017-01-26,"Fort Mohave, AZ",United States,Non-Fatal,Airplane,N6885F,PIPER,PA32R,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA32R
20170131X31340,Accident,GAA17CA129,2017-01-26,"Midland, TX",United States,Non-Fatal,Airplane,N38EE,CESSNA,182,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 182
20170201X54942,Accident,CEN17LA097,2017-01-26,"Ozark, MO",United States,Non-Fatal,Airplane,N4213B,BEECH,BE35,No,091,0.0,1.0,1.0,0.0,1.0,BEECH BE35
20170309X64014,Incident,SUR17WA001,2017-01-26,"Cancun, Mexico",Mexico,Non-Fatal,Airplane,N176AA,BOEING,757-223,No,121,0.0,0.0,0.0,1.0,0.0,BOEING 757-223
20170127X85009,Accident,ERA17LA096,2017-01-27,"West Palm Beach, FL",United States,Non-Fatal,Airplane,N60RA,BEECH,200,No,091,0.0,0.0,0.0,2.0,0.0,BEECH 200
20170128X12156,Accident,GAA17CA128,2017-01-28,"Charleston, WV",United States,Non-Fatal,Airplane,N59196,CESSNA,210,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 210
20170128X51713,Accident,ERA17LA097,2017-01-28,"Georgetown, DE",United States,Non-Fatal,Airplane,N3659Z,PIPER,PA22,No,091,0.0,1.0,0.0,0.0,1.0,PIPER PA22
20170130X23850,Accident,CEN17LA089,2017-01-28,"Butterfield, TX",United States,Non-Fatal,Airplane,N94694,ERCOUPE,415-C,No,091,0.0,0.0,0.0,1.0,0.0,ERCOUPE 415-C
20170201X65127,Accident,DCA17WA061,2017-01-28,"Leticia, Colombia",Colombia,Non-Fatal,Airplane,HK-5197,BOEING,737,No,,0.0,0.0,0.0,4.0,0.0,BOEING 737
20170208X54102,Accident,WPR17LA062,2017-01-28,"Jiggs, NV",United States,Non-Fatal,Airplane,N382US,AVIAT AIRCRAFT INC,A-1C-200,No,091,0.0,0.0,0.0,1.0,0.0,AVIAT AIRCRAFT INC A-1C-200
20171201X04336,Accident,ERA17WA350,2017-01-28,"Puerto la Cruz, Venezuela",Venezuela,Fatal,Airplane,YV-1513,BEECH,58,No,NUSN,6.0,0.0,0.0,0.0,6.0,BEECH 58
20170130X55007,Accident,ERA17LA098,2017-01-30,"Pottsville, PA",United States,Non-Fatal,Airplane,N4796P,CESSNA,P210,No,091,0.0,2.0,0.0,0.0,2.0,CESSNA P210
20170131X01649,Accident,CEN17LA093,2017-01-30,"Brenham, TX",United States,Non-Fatal,Airplane,N7039H,PIPER,J3C,No,091,0.0,0.0,0.0,2.0,0.0,PIPER J3C
20170208X65750,Accident,GAA17CA134,2017-01-30,"Tyonek, AK",United States,Non-Fatal,Airplane,N5222E,CESSNA,180,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 180
20170131X81133,Accident,CEN17FA095,2017-01-31,"Price, TX",United States,Fatal,Airplane,N2810X,CESSNA,177,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA 177
20170202X05920,Accident,WPR17LA059,2017-02-01,"Bakersfield, CA",United States,Non-Fatal,Airplane,N711YK,BEECH,E 55,No,091,0.0,1.0,0.0,0.0,1.0,BEECH E 55
20170203X42626,Accident,WPR17LA061,2017-02-01,"Cameron Park, CA",United States,Non-Fatal,Airplane,N321BJ,BEECH,95 B55 (T42A),No,091,0.0,0.0,0.0,1.0,0.0,BEECH 95 B55 (T42A)
20170222X74031,Incident,DCA17WA069,2017-02-01,"Yogykarta, Indonesia",Indonesia,Non-Fatal,Airplane,PK-GNK,BOEING,737,No,,0.0,0.0,0.0,126.0,0.0,BOEING 737
20170207X10221,Accident,CEN17LA101,2017-02-03,"Ellendale, MN",United States,Non-Fatal,Airplane,N9149V,MOONEY,M20C,No,091,0.0,0.0,1.0,0.0,0.0,MOONEY M20C
20170222X73532,Incident,DCA17WA067,2017-02-03,"Edinburgh, United Kingdom",United Kingdom,Non-Fatal,Airplane,TF-BBB,BOEING,737,No,,0.0,0.0,0.0,2.0,0.0,BOEING 737
20170302X64943,Accident,GAA17CA169,2017-02-03,"Bonifay, FL",United States,Non-Fatal,Airplane,N6318M,CESSNA,152,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 152
20170207X40633,Accident,GAA17CA131,2017-02-05,"Loveland, CO",United States,Non-Fatal,Airplane,N4853U,CESSNA,T210,No,091,0.0,1.0,0.0,1.0,1.0,CESSNA T210
20170206X23502,Accident,ERA17LA100,2017-02-06,"Friendly, MD",United States,Non-Fatal,Airplane,N21HD,PIPER,PA32R,No,091,0.0,0.0,1.0,0.0,0.0,PIPER PA32R
20170222X34040,Accident,GAA17CA150,2017-02-06,"Poplar Bluff, MO",United States,Non-Fatal,Airplane,N246CA,BEECH,F90,No,091,0.0,0.0,0.0,2.0,0.0,BEECH F90
20170215X94452,Incident,ENG17WA012,2017-02-08,"Dehli, India",India,Non-Fatal,Airplane,VT-WGB,AIRBUS,A320,No,,0.0,0.0,0.0,193.0,0.0,AIRBUS A320
20180328X10435,Accident,CEN17WA382,2017-02-08,"Praia de Sao Joao  Caparica  Portugal, Portugal",Portugal,Fatal,Airplane,CS-AVA,CESSNA,152,No,UNK,0.0,0.0,0.0,2.0,0.0,CESSNA 152
20170209X35302,Accident,ANC17LA016,2017-02-09,"Sterling, AK",United States,Non-Fatal,Airplane,N1268A,PIPER,PA18,No,091,0.0,0.0,1.0,0.0,0.0,PIPER PA18
20170222X73241,Accident,CEN17WA109,2017-02-10,"Tamazula, Mexico",Mexico,Fatal,Airplane,XA-UIL,CESSNA,TU206G,No,,3.0,0.0,3.0,0.0,3.0,CESSNA TU206G
20171128X15414,Incident,ANC17RA055,2017-02-10,"Giseong-ri, South Korea",South Korea,Non-Fatal,Airplane,HL1171,CESSNA,172,No,,0.0,0.0,0.0,2.0,0.0,CESSNA 172
20170222X74447,Incident,DCA17WA070,2017-02-11,"Jeddah, Saudi Arabia",Saudi Arabia,Non-Fatal,Airplane,YI-AQZ,BOEING,777,No,NUSC,0.0,0.0,0.0,365.0,0.0,BOEING 777
20170212X02502,Accident,GAA17CA138,2017-02-11,"St. Petersburg, FL",United States,Non-Fatal,Airplane,N18PS,BEECH,T 34B,No,091,0.0,0.0,0.0,2.0,0.0,BEECH T 34B
20170222X25255,Accident,CEN17WA107,2017-02-11,"Virgin Gorda, Virgin Islands (British)",Virgin Islands,Non-Fatal,Airplane,N603AB,CESSNA,402C,No,135,0.0,0.0,0.0,9.0,0.0,CESSNA 402C
20170212X83909,Accident,WPR17FA063,2017-02-12,"Ramona, CA",United States,Fatal,Airplane,N2179L,CESSNA,172,No,091,1.0,2.0,0.0,0.0,3.0,CESSNA 172
20170215X21447,Accident,ERA17FA108,2017-02-12,"Cedar Key, FL",United States,Fatal,Airplane,N4504X,PIPER,PA28R,No,091,3.0,0.0,0.0,0.0,3.0,PIPER PA28R
20170224X03359,Accident,DCA17CA072,2017-02-12,"Phoenix, AZ",United States,Non-Fatal,Airplane,N7822A,BOEING,737 76N,No,121,0.0,0.0,0.0,143.0,0.0,BOEING 737 76N
20170221X10747,Accident,GAA17CA141,2017-02-13,"Wheatland, WY",United States,Non-Fatal,Airplane,N1421D,CESSNA,170,No,091,0.0,0.0,0.0,3.0,0.0,CESSNA 170
20170222X80758,Accident,DCA17CA071,2017-02-13,"Dulles, VA",United States,Non-Fatal,Airplane,N838CA,BOMBARDIER INC,DHC 8 311,No,121,0.0,0.0,1.0,52.0,0.0,BOMBARDIER INC DHC 8 311
20170719X44355,Incident,DCA17WA152,2017-02-13,"Baraloche, Argentina",Argentina,,Airplane,LV-FUA,BOEING,737,No,129,0.0,0.0,0.0,0.0,0.0,BOEING 737
20170221X02735,Accident,CEN17LA104,2017-02-14,"Columbus, OH",United States,Non-Fatal,Airplane,N88EB,BEECH,D55,No,091,0.0,0.0,0.0,2.0,0.0,BEECH D55
20170222X93839,Accident,GAA17CA148,2017-02-14,"Beckwourth, CA",United States,Non-Fatal,Airplane,N425RS,BEECH,A23,No,091,0.0,0.0,1.0,0.0,0.0,BEECH A23
20170307X03418,Accident,CEN17LA121,2017-02-14,"Rattan, OK",United States,Non-Fatal,Airplane,N1551C,BEECH,C90A,No,135,0.0,0.0,0.0,3.0,0.0,BEECH C90A
20170216X44213,Accident,DCA17CA064,2017-02-15,"Charlotte, NC",United States,Non-Fatal,Airplane,N709PS,BOMBARDIER INC,CL 600 2C10,No,121,0.0,0.0,0.0,48.0,0.0,BOMBARDIER INC CL 600 2C10
20170216X12429,Accident,GAA17CA140,2017-02-16,"Burlington, NC",United States,Non-Fatal,Airplane,N381MG,CESSNA,172,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172
20170216X12812,Accident,ERA17FA107,2017-02-16,"Climax, GA",United States,Fatal,Airplane,N3434G,BEECH,A45,No,091,1.0,0.0,0.0,0.0,1.0,BEECH A45
20170216X50911,Accident,ERA17FA106,2017-02-16,"Winder, GA",United States,Fatal,Airplane,N24695,BEECH,C23,No,091,2.0,0.0,0.0,0.0,2.0,BEECH C23
20170301X33456,Accident,WPR17LA070,2017-02-16,"Pomona, CA",United States,Non-Fatal,Airplane,N222EN,BEECH,F33A,No,091,0.0,1.0,0.0,1.0,1.0,BEECH F33A
20170314X64829,Accident,GAA17CA187,2017-02-16,"Ruby, AK",United States,Non-Fatal,Airplane,N72999,PIPER,PA22,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA22
20170224X82029,Accident,GAA17CA180,2017-02-17,"Naples, FL",United States,Non-Fatal,Airplane,N737RT,CESSNA,172,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 172
20171024X12703,Incident,DCA17WA221,2017-02-17,"Riga, Latvia",Latvia,,Airplane,VP-BVS,BOEING,737,No,129,0.0,0.0,0.0,0.0,0.0,BOEING 737
20170224X40429,Accident,ERA17CA114,2017-02-18,"Statesville, NC",United States,Non-Fatal,Airplane,N738DS,CESSNA,172N,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172N
20170307X70706,Accident,CEN17LA122,2017-02-18,"Centennial, CO",United States,Non-Fatal,Airplane,N2702R,PIPER,PA 28R-200,No,091,0.0,1.0,1.0,0.0,1.0,PIPER PA 28R-200
20170219X40644,Accident,ERA17LA110,2017-02-19,"Bayonne, NJ",United States,Non-Fatal,Airplane,N15745,PIPER,PA28R,No,091,0.0,0.0,1.0,0.0,0.0,PIPER PA28R
20170219X41753,Accident,ERA17LA109,2017-02-19,"Dawsonville, GA",United States,Non-Fatal,Airplane,N99716,ERCOUPE,415,No,091,0.0,1.0,0.0,0.0,1.0,ERCOUPE 415
20170219X54712,Accident,GAA17CA154,2017-02-19,"Bally, PA",United States,Non-Fatal,Airplane,N123GT,CESSNA,180,No,091,0.0,0.0,0.0,4.0,0.0,CESSNA 180
20170221X13702,Accident,GAA17CA142,2017-02-19,"Three Rivers, MI",United States,Non-Fatal,Airplane,N11344,CESSNA,T182,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA T182
20170222X85738,Accident,GAA17CA147,2017-02-19,"Fairbanks, AK",United States,Non-Fatal,Airplane,N185AE,CESSNA,A185,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA A185
20170222X85459,Accident,GAA17CA153,2017-02-20,"Valparaiso, IN",United States,Non-Fatal,Airplane,N9277K,STINSON,108,No,091,0.0,0.0,0.0,1.0,0.0,STINSON 108
20170301X91005,Accident,GAA17CA161,2017-02-20,"Phoenix, AZ",United States,Non-Fatal,Airplane,N962WW,PIPER,PA 28R,No,091,0.0,0.0,0.0,2.0,0.0,PIPER PA 28R
20170510X50406,Incident,DCA17WA115,2017-02-20,"Cancun, Mexico",Mexico,,Airplane,N995AN,AIRBUS,A321,No,121,0.0,0.0,0.0,0.0,0.0,AIRBUS A321
20170605X70156,Accident,CEN17WA213,2017-02-20,"Petit Bourg, Guadeloupe",Guadeloupe,Fatal,Airplane,F-OGPJ,PIPER,PA28,No,NUSN,1.0,0.0,0.0,0.0,1.0,PIPER PA28
20170222X12747,Accident,ERA17FA112,2017-02-22,"East Haven, CT",United States,Fatal,Airplane,N2452C,PIPER,PA38,No,091,1.0,0.0,1.0,0.0,1.0,PIPER PA38
20170223X45721,Incident,ENG17WA015,2017-02-23,"Sao Paulo, Brazil",Brazil,Non-Fatal,Airplane,PT-MZY,AIRBUS,A320,No,,0.0,0.0,0.0,137.0,0.0,AIRBUS A320
20170224X34451,Accident,WPR17LA064,2017-02-23,"Stevensville, MT",United States,Non-Fatal,Airplane,N3803J,BEECH,A36TC,No,091,0.0,2.0,0.0,0.0,2.0,BEECH A36TC
20170228X43205,Accident,GAA17CA159,2017-02-23,"Big Lake, AK",United States,Non-Fatal,Airplane,N6024D,PIPER,PA22,No,091,0.0,0.0,0.0,1.0,0.0,PIPER PA22
20170328X60448,Accident,CEN17CA140,2017-02-23,"Cahokia, IL",United States,,Airplane,N51827,CESSNA,172R,No,091,0.0,0.0,0.0,0.0,0.0,CESSNA 172R
20171121X13917,Accident,ERA17WA349,2017-02-23,"Santa Catarina, Brazil",Brazil,Fatal,Airplane,PT-WBO,PIPER,PA25,No,NUSC,1.0,0.0,0.0,0.0,1.0,PIPER PA25
20170224X20723,Accident,GAA17CA162,2017-02-24,"Linden, NJ",United States,Non-Fatal,Airplane,N685V,CESSNA,T337,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA T337
20170224X75120,Accident,GAA17CA156,2017-02-24,"Orange, MA",United States,Non-Fatal,Airplane,N77116,CESSNA,120,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 120
20170224X81432,Accident,ERA17LA113,2017-02-24,"Daytona Beach, FL",United States,Non-Fatal,Airplane,N255JB,CIRRUS,SR20,No,091,0.0,0.0,2.0,0.0,0.0,CIRRUS SR20
20160919X20225,Accident,GAA17CA157,2017-02-25,"Weiser, ID",United States,Non-Fatal,Airplane,N4404T,PIPER,PA 28-140,No,091,0.0,0.0,0.0,1.0,0.0,PIPER PA 28-140
20170226X53533,Accident,ERA17LA130,2017-02-25,"Melbourne, FL",United States,Non-Fatal,Airplane,N2519T,SOCATA,TB20,No,091,0.0,0.0,0.0,1.0,0.0,SOCATA TB20
20170301X20646,Accident,CEN17CA114,2017-02-25,"Waukesha, WI",United States,Non-Fatal,Airplane,N255BC,CESSNA,340A,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 340A
20170227X54511,Accident,WPR17FA065,2017-02-26,"Panguitch, UT",United States,Fatal,Airplane,N3712F,CESSNA,172,No,091,3.0,0.0,0.0,0.0,3.0,CESSNA 172
20170228X70133,Accident,GAA17CA160,2017-02-26,"Madill, OK",United States,Non-Fatal,Airplane,N6132Q,CESSNA,152,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 152
20170306X34644,Accident,WPR17WA073,2017-02-26,"Hong Kong, China",China,Non-Fatal,Airplane,B-HHN,CESSNA,152,No,,0.0,0.0,0.0,2.0,0.0,CESSNA 152
20170306X90517,Accident,CEN17WA115,2017-02-26,"Magdalena, Sonora, Mexico",Mexico,Fatal,Airplane,XB-MRG,CESSNA,172,No,,4.0,0.0,0.0,0.0,4.0,CESSNA 172
20170227X30016,Accident,CEN17FA111,2017-02-27,"Berthoud, CO",United States,Fatal,Airplane,N2461N,CESSNA,172S,No,091,2.0,0.0,0.0,0.0,2.0,CESSNA 172S
20170228X14333,Accident,GAA17CA158,2017-02-27,"Bellingham, WA",United States,Non-Fatal,Airplane,CGWVS,SOCATA,TBM700,No,091,0.0,0.0,0.0,1.0,0.0,SOCATA TBM700
20170301X95555,Accident,GAA17CA166,2017-02-27,"Phoenix, AZ",United States,Non-Fatal,Airplane,N309PA,PIPER,PA28,No,091,0.0,0.0,0.0,3.0,0.0,PIPER PA28
20170227X34320,Accident,WPR17FA066,2017-02-28,"Riverside, CA",United States,Fatal,Airplane,N1246G,CESSNA,T310Q,No,091,4.0,0.0,1.0,0.0,4.0,CESSNA T310Q
20170228X75151,Accident,GAA17CA164,2017-02-28,"Prentiss, MS",United States,Non-Fatal,Airplane,N422BR,AIR TRACTOR INC,AT 802,No,137,0.0,0.0,0.0,1.0,0.0,AIR TRACTOR INC AT 802
20170301X74824,Accident,DCA17WA073,2017-02-28,"Azraq, Jordan",Jordan,Non-Fatal,Airplane,N351AX,BOEING,767 33A,No,121,0.0,0.0,0.0,217.0,0.0,BOEING 767 33A
20170301X43311,Accident,GAA17CA163,2017-03-01,"St Petersburg, FL",United States,Non-Fatal,Airplane,N22904,CESSNA,172S,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172S
20170302X20302,Accident,WPR17LA072,2017-03-01,"Carson City, NV",United States,Non-Fatal,Airplane,N39894,BELLANCA,17-30A,No,091,0.0,0.0,1.0,0.0,0.0,BELLANCA 17-30A
20170302X33223,Accident,GAA17CA168,2017-03-01,"Live Oak, CA",United States,Non-Fatal,Airplane,N600XX,MAULE,MX7,No,091,0.0,1.0,0.0,0.0,1.0,MAULE MX7
20170302X21331,Accident,ERA17LA121,2017-03-02,"Ft Lauderdale, FL",United States,Non-Fatal,Airplane,N340DW,CESSNA,340,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 340
20170306X21055,Accident,GAA17CA170,2017-03-02,"Roxbury, KS",United States,Non-Fatal,Airplane,N56552,MAULE,M5,No,091,0.0,0.0,0.0,1.0,0.0,MAULE M5
20170306X55606,Accident,GAA17CA173,2017-03-02,"Tulsa, OK",United States,Non-Fatal,Airplane,N6138Q,CESSNA,152,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 152
20170306X60222,Accident,GAA17CA175,2017-03-02,"Greenville, ME",United States,Non-Fatal,Airplane,N7450X,CESSNA,172,No,091,0.0,0.0,0.0,1.0,0.0,CESSNA 172
20170307X02808,Accident,CEN17CA120,2017-03-02,"Fairmont, OK",United States,Non-Fatal,Airplane,N1755S,AERO COMMANDER,S2R,No,137,0.0,0.0,1.0,0.0,0.0,AERO COMMANDER S2R
20170303X52046,Accident,ANC17LA017,2017-03-03,"Metlakatla, AK",United States,Non-Fatal,Airplane,N103AF,BEECH,G18,No,091,0.0,2.0,0.0,0.0,2.0,BEECH G18
20170306X30953,Accident,GAA17CA172,2017-03-03,"Alpine, TX",United States,Non-Fatal,Airplane,N2892Y,CESSNA,182,No,091,0.0,0.0,0.0,2.0,0.0,CESSNA 182
20170304X15812,Accident,ERA17FA118,2017-03-04,"Canton, GA",United States,Fatal,Airplane,N421KL,CESSNA,421,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA 421
20170304X55438,Accident,ERA17FA119,2017-03-04,"Duette, FL",United States,Fatal,Airplane,N39AG,BEECH,B 60,No,091,2.0,0.0,0.0,0.0,2.0,BEECH B 60
20170306X05343,Accident,CEN17CA116,2017-03-04,"Conway, AR",United States,Non-Fatal,Airplane,N3028G,CESSNA,162,No,091,0.0,0.0,1.0,1.0,0.0,CESSNA 162
20170307X94532,Accident,CEN17LA119,2017-03-04,"Hebron, NE",United States,Non-Fatal,Airplane,N381LB,MOONEY,M20F,No,091,0.0,0.0,0.0,1.0,0.0,MOONEY M20F
20170308X91038,Accident,ERA17WA124,2017-03-04,"Villa Tapia, Las Americas",Dominican Republic,Fatal,Airplane,N8569L,PIPER,PA25,No,NUSN,1.0,0.0,0.0,0.0,1.0,PIPER PA25
20170305X82212,Accident,ERA17LA120,2017-03-05,"Argyle, NY",United States,Non-Fatal,Airplane,N60939,CESSNA,150J,No,091,0.0,2.0,0.0,0.0,2.0,CESSNA 150J
20170307X30331,Incident,DCA17WA075,2017-03-05,"Cancun, Mexico",Mexico,,Airplane,F-GZNO,BOEING,777,No,NUSC,0.0,0.0,0.0,0.0,0.0,BOEING 777
20170306X60913,Accident,ANC17FA018,2017-03-06,"Nome, AK",United States,Fatal,Airplane,N736AS,CESSNA,R172K,No,091,1.0,0.0,0.0,0.0,1.0,CESSNA R172K
